id,label
8571799,L'Erable
8579624,Terreaux Muséum
8504285,Couvet
8504740,"La Chaux-du-Milieu, village"
8504746,"Peseux, temple"
8557069,"Fresens, village centre"
8557080,"St-Aubin NE, Petites Vignes"
8570274,"Champagne, Le Moulin"
8570285,"Provence, La Grangette"
8570287,"Provence, village"
8504753,"Lignières, cimetière"
8504763,"Nods, école"
8571526,"Gals, Neuhaus"
8571848,Ecluse
8571896,"La Neuveville, poste"
8579592,"Fleurier, gare"
8579602,"Valangin, centre"
8571910,"St-Blaise, centre"
8579611,Grand-Chézard
8579623,St-Honoré
8593557,Couviers
8593586,Croix-du-Marché
8504262,"Rueyres-St-Laurent, village"
8504263,"Lovatens, Prassy"
8504265,"Villaraboud, école"
8504266,"Villaraboud, bif."
8504521,"Magnedens, bif. Bulle"
8504546,"Rossens FR, village"
8504816,"Villaz-st-Pierre, Le Vivier"
8504270,"Ste-Croix, Ma Retraite"
8504271,"Ste-Croix, Crêt-Junod"
8504272,"Bullet, village"
8504274,"Bullet, Les Cluds"
8504277,"Mauborget, bif. La Magnenaz"
8504273,"Bullet, bif. Les Cluds"
8504275,"Bullet, bif. Granges Champod"
8504299,"Les Rasses, village"
8570268,"Villars-Burquin, Bassugnet"
8504279,"Vuarmarens, village"
8504789,"Palézieux-Village, centre"
8504609,"Ecuvillens, La Tuffière"
8504282,"Bourguillon, La Tour"
8504535,"Düdingen, Jetschwil"
8504603,"Brünisried, Dorf"
8504283,"St. Silvester, Dorf"
8504630,"Marly, Préalpes"
8504644,"Tentlingen, Dorf"
8504854,"Eichholz, alte Post"
8504856,"Giffers, Dorf"
8510083,"St. Silvester, Plenefy"
8577874,"Tentlingen, Dürrenberg"
8577878,"Oberschrot, Ried"
8504284,La Presta Mines d'asphalte
8504286,Môtiers NE
8504287,Fleurier
8504290,"Ste-Croix, Les Replans"
8504291,La Brinaz
8504292,Valeyres-sous-Montagny
8504293,Essert-sous-Champvent
8504294,Vuiteboeuf
8504295,Baulmes
8504296,Six-Fontaines
8504298,Ste-Croix
8571782,"La Vraconnaz, Noirvaux-Dessus"
8571784,"L'Auberson, Vers-chez-Gueissaz"
8570269,"Mauborget, village"
8571786,"Ste-Croix, Col-des-Etroits"
8571787,"Ste-Croix, poste"
8504301,Frinvillier-Taubenloch
8504302,Reuchenette-Péry
8504304,Sonceboz-Sombeval
8504306,Cortébert
8504305,Corgémont
8504307,Courtelary
8504309,Villeret
8504308,Cormoret
8504311,Sonvilier
8504315,Le Crêt-du-Locle
8504316,Le Locle
8504318,douane
8504322,"Pontarlier, gare"
8504399,"Les Bayards, village"
8504325,Colombier NE Littorail
8504334,"Zweisimmen, Bahnhof Ost"
8504335,"Zweisimmen, Talst. Rinderberg"
8504336,"Zweisimmen, Zentrum"
8504337,"Zweisimmen, Spital"
8504731,"Boltigen, Eschihalten"
8504353,Biel/Bienne Magglingenb.(Funi)
8504354,Biel/Bienne Hohfluh
8504381,La Chaux-de-Fonds-Grenier
8504382,Le Reymond
8504383,La Corbatière
8504384,La Sagne-Eglise
8504385,La Sagne
8504387,Petit-Martel
8504386,Les Coeudres
8504388,Les Ponts-de-Martel
8504391,Les Frêtes
8504392,Les Brenets
8504394,"Biaufond, douane"
8504395,"Les Planchettes, village"
8504649,"Biaufond, La Rasse"
8504396,"La Tourne, Col"
8504398,"Neuchâtel,Place Pury Littorail"
8504509,"Neuchâtel, Port-de-Serrières"
8504736,Le Crêt-sud
8504484,Müntschemier
8504401,Fräschels
8504402,Kallnach
8504403,Bargen BE
8516444,Kerzers Papiliorama
8504415,Busswil BE
8504416,Brügg BE
8504419,Biel Mett
8504432,"Ollon VD,collège de Perrosalle"
8504435,"Ollon VD, Vergers"
8504436,"Ollon VD, cimetière"
8504663,"Vionnaz, Village"
8504669,"Torgon, La Lanche"
8510072,"Villars-sur-Ollon, centre"
8570585,"Rennaz, village"
8504453,"Vorimholz, Kaltenbrunnen"
8504454,"Wiler bei Seedorf, Stücki"
8504717,"Herrenschwanden, Dorf"
8504455,"Vorimholz, Spritzenhaus"
8504457,"Lyss, Lehn"
8508718,"Mülchi, Spritzenhaus"
8508721,"Zuzwil BE, Dorfplatz"
8508773,"Messen, Post"
8508782,"Ruppoldsried, Dorfplatz"
8508796,"Wengi b. Büren, Dorfplatz"
8508871,"Ammerzwil BE, Dorf"
8507994,"Frienisberg, Dorf"
8508872,"Grossaffoltern, Post"
8504460,"Lüscherz, Dorf"
8504701,"Gals, Dorf"
8504703,"Tschugg, Matte"
8504461,Nidau
8504462,Lattrigen
8504463,Täuffelen
8504466,Siselen-Finsterhennen
8504464,Hagneck
8504465,Lüscherz
8504467,Brüttelen
8504469,Nidau Beunden
8504470,Ipsach Herdi
8504471,Ipsach
8504472,Sutz
8504474,Mörigen
8504478,"Collombey, St Didier"
8504487,Rosshäusern
8504488,Riedbach
8504490,Zihlbrücke
8504496,"Collombey, centre"
8504500,"Monthey, Vers le Nant de Choëx"
8509023,"Bex, Planche-de-Fy"
8510820,"Bex, Pont-Neuf"
8570595,"Vouvry, gare"
8504504,"Choëx, Grand Clos"
8504507,"Choëx, Chez Bollut"
8504510,Auvernier Littorail
8504511,Boudry Littorail
8530710,"Neuchâtel, Serrières Ruau"
8504516,"Breil/Brigels, Plaun Rueun"
8504518,"Trimmis, Cholplatzweg"
8509720,"Untervaz, Dorf"
8570814,"Zizers, Tennishalle"
8571309,"Chur, Stelleweg"
8571706,"Chur, Fortunastrasse"
8571847,"Chur, Austrasse"
8573157,"Untervaz, Kirchgasse"
8573183,"Chur, Schönmattweg"
8574569,"Landquart, Bahnhof"
8574616,"Sargans, Castels"
8504523,"Roveredo GR, Centro"
8504527,"Roveredo GR, Mondan"
8505224,"Claro, Ponton"
8504547,"Portalban, village"
8504533,"Ependes FR, village"
8504612,"Schwarzsee, Kaspera"
8504626,"Alterswil FR, Wengliswil"
8504629,"St. Ursen, Römerswil"
8504637,"Düdingen, Angstorf"
8504536,"Praz (Vully), village"
8504537,"Sugiez, poste"
8504782,"Kerzers, Bahnhof"
8504892,"Mur, village"
8504538,Kleingurmels
8504643,"Düdingen, Mariahilf"
8504767,"Bösingen, Dorf"
8504539,"Ulmiz FR, Dorf"
8504540,"Broc, bif. Botterens"
8504797,"Cerniat FR, village"
8504541,"Gruyères, ville"
8504542,"Buttes, bif. Les Gouttettes"
8504543,"La Côte-aux-Fées,Les Bourquins"
8504545,"Meinisberg, Dorfplatz"
8571201,"Biel/Bienne, Badhausstrasse"
8571202,"Nidau, Kirche/Eglise"
8571204,"Nidau, Grasgarten"
8571206,"Nidau, Friedhof Schürlirain"
8571228,"Merzligen, Linde"
8571229,"Aarberg, Murtenstrasse"
8571255,"Lyss, Mühleplatz"
8504886,"Donatyre, village"
8504887,"St-Aubin FR, église"
8506640,"Givisiez, gare"
8507595,"Belfaux, Arsenal"
8577793,"Corjolens, Prez-bif."
8577795,"Lovens, Les Esserts"
8504591,"Niedermuhren, Burg"
8504592,"Lanthen, Käserei"
8504593,"Lehwil, Dorf"
8504594,"Schmitten FR, Ried b. Berg"
8504595,"Niedermuhren, Dorf"
8504636,"Tafers, Abzw. Rohr"
8504596,"Les Verrières, gare"
8504597,"Les Verrières, Meudon"
8504598,"Ueberstorf, Abzw. Grossried"
8504599,"Ueberstorf, Abzw. Steinhaus"
8504766,"Albligen, Dorf"
8504600,"Fuyens, laiterie"
8504601,"Massonnens, Malapalud"
8504604,"Belfaux, Château-du-Bois"
8504605,"Corminboeuf, anc. poste"
8504607,"Corminboeuf, Les Avudrans"
8504606,"St. Ursen, Tasberg"
8504608,"Arconciel, Rialet"
8504610,"Belfaux, Cutterwil"
8504616,"Cournillens, village"
8504648,"Cormérod, village"
8504611,"Chésopelloz, village"
8506926,"La Corbaz, ancienne école"
8577806,"Corminboeuf, Montaubert"
8577807,"Corminboeuf, village"
8504628,Menziswil
8504615,"Senèdes, bif."
8504617,"Ponthaux, école"
8504632,Seedorf FR
8504619,"St. Ursen, Dorf"
8504620,"Alterswil FR, Galteren"
8504621,"St. Antoni, Weissenbach"
8504647,Zollhaus FR
8504769,"Düdingen, Bahnhof"
8570514,"Avenches, gare"
8577812,"Fribourg, Ste-Thérèse"
8577819,"Granges-Paccot, Chantemerle"
8504623,"Villars-sur-Glâne, Planafaye"
8504624,"Villars-sur-Glâne, La Glâne"
8504625,"Granges-Paccot,ch. des Rosiers"
8504631,"Marly, Les Rittes"
8504900,"Courtion, bif."
8504627,"Fribourg, Heitera"
8504850,"Alterswil FR, Dorfplatz"
8504868,"Plaffeien, Dorf"
8504874,"St. Antoni, Dorf"
8504635,Sales (Sarine)
8504853,"Corbières, village"
8504860,"Jaun, Dorf"
8504633,"Fribourg, Rte de la Glâne"
8504638,"Rechthalten, Rotkreuz"
8504947,"Lovens, village"
8504640,"Plaffeien, Rufenen"
8508298,"Avry-sur-Matran, Marie-Favre"
8570490,"Corjolens, Maison Rouge"
8570491,"Corjolens, La Croisée"
8504642,"Schwarzsee, Lichtena"
8504645,"St. Ursen, Struss"
8504646,"Villarepos, centre"
8510187,"Portalban, école"
8557053,"Ins, Witzwil"
8570413,"Vallon, village"
8570511,"Guévaux, croisée"
8504651,"Ferreyres, village"
8506903,"Bussigny, Sottelles"
8570096,"Cossonay-Ville, Pré aux Moines"
8570108,"Senarclens, village"
8570049,"Aubonne, Sermaret"
8510528,"St-Sulpice VD, Pré-Fleuri"
8504654,"Lussy-sur-Morges, village"
8589248,"Morges, ch. du Bochet"
8592270,"Morges, Les Emetaux"
8592271,"Morges, Moulin"
8592274,"Morges, Auguste-Forel"
8592278,"Morges, temple"
8504659,"Eclépens, village"
8505426,"Orny, village"
8504664,Beffeux
8504665,"Torgon, Bonne-Année"
8504666,"Torgon, Le Chêne"
8504667,Mayen-sur-Vionnaz
8504668,Revereulaz
8570617,"Vionnaz, gare"
8504672,"Liddes, Fontaine"
8504677,Hérémence
8504678,"Pralong, (Val d'Hérémence)"
8504679,"Les Collons, Office Tourisme"
8504686,Thyon 2000
8504682,"Liddes, Rive-Haute"
8579444,"Orsières, Biolley"
8579446,"Praz-de-Fort, Le Revers"
8579450,"La Seiloz, L'Amônaz"
8504687,"Antagnes, Glutières"
8504688,"Ollon VD, bif. Forchex"
8504689,"Auliens, halte"
8504690,"Granges (Veveyse), Sokymat"
8504790,"Ecoteaux, collège"
8504960,"Attalens, village"
8504970,"Ursy, village"
8557076,"Forel (Lavaux), rte Industrie"
8557143,"Puidoux, Drugex"
8570439,"Oron-la-Ville, Pré à l'Abbé"
8504691,"Frenières-sur-Bex, bif."
8504694,"Lovatens, village"
8504695,"Sarzens, village"
8504696,"Brenles, village"
8504698,Chesalles-sur-Moudon
8504700,"Gals, Bethlehem"
8504760,"Erlach, Stedtli"
8504991,"Tschugg, Unterdorf"
8570550,"Kerzers, Mühlegasse"
8571243,"Vinelz, Strand"
8571522,"Ins, Brennerei"
8571525,"Erlach, unter den Halden"
8504702,"Mullen, Dorf"
8504704,"Aarberg, Bifang"
8504706,"Lyss, Stigli"
8504756,"Seedorf BE, Gemeindeverwaltung"
8507995,"Detligen, Jucher"
8571218,"Aarberg, Aarezelg"
8571253,"Aarberg, Spital"
8571261,"Seedorf BE, Unterdorf"
8571383,"Baggwil, Dorf"
8571463,"Diessbach bei Büren, Gäu"
8571466,"Grossaffoltern, Schmidebach"
8571467,"Vorimholz, Hof Aeschwald"
8571468,Waltwil
8571510,"Messen, Ischbad"
8576436,"Lyss, Lyssbachpark"
8504708,"Pringy, village"
8504710,"Radelfingen b. A., Mühlethal"
8504711,"Radelfingen b. A., Salzmatt"
8504712,Chardonne
8504713,"Châtel-St-Denis, Fruence"
8504867,"Les Paccots, Ermitage"
8504962,"Monts-de-Corsier, Longpraz"
8504963,"Corsier-Vevey, Cure d'Attalens"
8504715,"Les Paccots, Les Rosalys"
8504716,"Châtel-St-Denis, Le Scé"
8507777,"Kirchlindach, Kirche"
8507778,"Meikirch, Postgässli"
8507779,"Wohlen b. Bern, Gemeindehaus"
8504719,"Autavaux, bif."
8510078,"Montbrelloz, école"
8557020,"Grandcour, rte de Chevroux"
8504720,"Bollion, village"
8504722,"Lully FR, village"
8510079,"Seiry, village"
8504724,"Murist, village"
8504725,"Bollion, Mussillens"
8504726,La Vounaise
8504727,"Vuissens, poste"
8570387,"Rovray, village"
8504728,"Jongny, Reposoir"
8504729,"Boltigen, Eschi Abzw."
8504730,"Boltigen, Eschiegg"
8504732,"Boltigen, Reidenbach"
8577763,"Boltigen, Sommerau"
8504737,Haut-de-la-Tour
8504750,"La Brévine, poste"
8506934,"Fleurier, Hôtel de ville"
8507920,"La Brévine, Ferme Baillod"
8571798,École
8504738,"Les Petits-Ponts, Les Attis"
8504747,"Les Petits-Ponts, carrefour"
8507922,"La Châtagne, Le Moulinet"
8571806,"Le Prévoux, Haut du Prévoux"
8504745,"Montmollin, Route de la Tourne"
8571789,Rue de l'Etang
8571889,"La Chaux-de-Fonds, Bassets-Cr"
8571791,Sous-le-Pré
8570324,"St-Aubin NE, Pattus"
8571792,"Bôle, collèges"
8571845,"Corcelles NE, église"
8571836,"Les Ponts-de-Martel, Pt-Bois"
8571837,"Les Ponts-de-Martel, rue Pury"
8506930,Séchoir
8571801,"Le Locle, Lux"
8504751,"La Côte-aux-Fées, poste"
8504752,"Lamboing, village"
8504762,"Diesse, village"
8557110,"Cressier NE, Sansfoin"
8571527,"Gals, Gemeindehaus"
8504757,"Wiler bei Seedorf, Dorf"
8504758,"Mézières VD, village"
8557059,"Vulliens, Le Corria"
8557060,"Vulliens, village"
8557075,"Carrouge VD, Le Borgeau"
8557078,"Vucherens, église"
8557026,"Servion, Vieux-Collège"
8557141,"Mézières VD, collège Raffort"
8507654,"Bioley-Magnoux, collège"
8504992,"Vinelz, Dorf"
8504761,Mont-de-Buttes
8571899,"Prêles, Louvain"
8571900,"Prêles, gare"
8504764,"La Chaux-de-Fonds, gare"
8504994,"La Maison-Monsieur, bif."
8571883,Espacité
8571884,Gr Fontaine
8571885,Moulins
8579002,rte cantonale
8579617,Ferme Matile
8579721,Musée paysan
8593625,Arc-en-Ciel
8593630,Chapeau-Rablé
8593624,Grillon
8593629,Bonne-Fontaine
8593632,"La Chaux-de-Fonds, Recorne"
8593646,Pouillerel
8593647,Fusion
8593651,Paix
8593658,Armes-Réunies
8593661,22 Cantons
8593665,Bibliothèque
8593667,Stavay-Mollondin
8593669,"La Chaux-de-Fonds, Foulets"
8504765,"Les Ponts-de-Martel, Gde-Rue"
8505534,"Le Locle, Chemin des Dolines"
8571824,"La Chaux-du-Milieu, Clef-d'Or"
8570553,"Bösingen, Riederberg"
8506715,"Düdingen, Am Bach"
8504778,"Gurmels, Dorf"
8504795,"Middes, bif."
8504772,"Romont FR, poste"
8504773,"Ueberstorf, Albligenstrasse"
8504982,Niedermettlen
8505429,"Yverdon, Collège des Rives"
8504988,"Chêne-Pâquier, anc. poste"
8504987,"Chavannes-le-Chêne, Hôtel"
8507434,"Démoret, La Rapas"
8507651,"Arrissoules, village"
8507417,"Orbe, Gruvatiez"
8507950,"Grandson, Péroset"
8507957,"Grandson, Le Repuis"
8507958,"Romairon, village"
8510326,"Vallorbe, grottes"
8510327,"Vallorbe, Les Revinnoz"
8507964,"Treycovagnes, village"
8507659,"Yverdon-les-Bains, Condémines"
8507954,"Prahins, village"
8507963,"Thierrens, poste"
8507967,"Valeyres-sous-Ursins, village"
8557044,"Donneloye, collège"
8570199,"Corcelles-sur-Chav., rte Chav."
8570238,"Echallens, gare"
8570239,"Yverdon-les-Bains, 24 Janvier"
8570240,"Yverdon, rue de Montagny"
8510424,"Vallorbe, Le Day"
8510425,"Vallorbe, La Raz"
8510428,"Vallorbe, La Promenade"
8570288,"Yverdon, 4 Marronniers"
8570290,"Yverdon, Champs-Lovats"
8570275,"Bonvillars, La Cour"
8570289,"Yverdon-les-Bains, Les Bains"
8570336,"Champvent, village"
8573440,"Concise, Camp de Vaumarcus"
8575769,"Grandson, Borné Nau"
8579289,"Yverdon-les-Bains, Clendy"
8579294,"Yverdon-les-Bains, Bel-Air"
8504775,"Oron-la-Ville, centre"
8504787,"Crêt-près-S.,Champ-de-l'Eglise"
8504788,"Grattavache, village"
8504851,"Villariaz, village"
8504776,"Lyss, Berufsschulhaus"
8504777,"Radelfingen b. A., Dorf"
8577899,"Jeuss, Schulhaus"
8504780,"Payerne, gare"
8504973,"Missy, village"
8557136,"Payerne, Sansui"
8557138,"Payerne, Grand'Rue"
8570372,"Thierrens, Fontana-Bion"
8577639,"Rueyres-les-Prés, bif."
8504985,"Môtier (Vully), village"
8570531,"Sugiez, gare"
8570533,"Sugiez, Nant"
8571453,"Gümmenen, Bahnhof"
8583438,"Wileroltigen, Kindergarten"
8504786,"Crêt-près-Semsales, école"
8504883,"Vuisternens-dt-Romont, Poyet"
8504936,"Siviriez, Les Genièvres"
8570438,"Châtillens, gare"
8504791,"Autigny, Café de l'Ecu"
8507303,"Rueyres-St-Laurent,En Borgogne"
8504794,"Torny-le-Grand, village"
8504852,"Charmey (Gruyère), village"
8504884,"Epagny, village"
8504798,"Fiaugères, croisée"
8504801,"Hochfelden, Martinsmühle"
8573252,"Stadel b. N., Musterplatz"
8504812,"Satigny, Nant-d'Avril"
8504813,"Satigny, Bergère"
8587418,"Petit-Lancy, Les Esserts"
8587907,"Genève, Plainpalais"
8587914,"Grand-Saconnex, place"
8587918,"Meyrin, CERN"
8504819,"Walenstadt, Tisa"
8574776,"Flums, Bahnhof"
8504934,"La Joux FR, Scierie"
8504968,"Estévenens, dessous"
8577683,"Grangettes, La Neirigue"
8587307,"Vuisternens-dt-Romont, Lanciau"
8594247,"Vaulruz-Nord, gare"
8577742,"Marly, Grand Pré"
8577887,"St. Silvester, Ebnet"
8504858,"Heitenried, Dorf"
8504888,"Berg FR, Restaurant"
8577856,"Heitenried, St. Michael"
8504859,"Im Fang, Dorf"
8504880,Moléson-sur-Gruyères
8504861,"Jaunpass, Restaurant"
8504921,"Im Fang, Zur Eich"
8504932,Villarsel-sur-Marly
8504928,"Treyvaux, Le Pratzey"
8577844,"Oberschrot, Büel"
8504912,"Bulle, Château-d'en-Bas"
8504875,"Sangernboden, Dorf"
8504890,"Schmitten FR, Dorf"
8504943,"Zumholz, Dorf"
8504945,"Alterswil FR, Beniwil"
8577810,"Fribourg, Place Georges Python"
8577839,"Tafers, Am Kreuz"
8504879,"Drognens, caserne"
8577736,"Villars-sous-Mont, gare"
8504905,"Le Bry, village"
8504927,"Hauteville, village"
8504929,"Essert FR, La Riedera"
8504931,"La Roche FR, Villaret"
8504906,"Corpataux, village"
8504923,"Sorens, Gérignoz"
8504924,"Sorens, village"
8504939,"La Roche FR, Serbache"
8506532,"Broc, Bataille"
8510280,"Bulle, Nicolas-Glasson"
8577673,"Vuisternens-dt-Romont, forge"
8577681,"Oron-le-Châtel, gare"
8577684,"Le Châtelard FR, Sâles"
8577703,"Villaz-St-Pierre, Le Biolex"
8504941,"Arconciel, village"
8504946,"Bonnefontaine, village"
8504949,"Eichholz, Guglera"
8504975,"Marly, Jonction"
8508035,"Corminboeuf, Jo-Siffert"
8510190,"Marly, Pré de la Croix"
8510665,"Villars-sur-Glâne,Petit-Moncor"
8577725,"Bulle, gare routière"
8504940,"St. Antoni, Niedermonten"
8504948,"Brünisried, Brügi"
8577741,"Fribourg, Charmettes"
8577743,"Marly, Gérine"
8577771,"Fribourg, Passage du Cardinal"
8577785,"Fribourg, Bertigny"
8577786,"Villars-sur-Glâne,Villars-Vert"
8577837,"Fribourg, Bourg"
8577851,"Schwarzsee, Bad"
8577860,"Schwarzenburg, Bahnhof"
8583787,"Wünnewil, Schule"
8592365,"Fribourg, Auge Sous-Pont"
8587238,"Givisiez, Mont Carmel"
8588856,"Granges-Paccot, Chamblioux"
8589155,"Fribourg, Fries"
8589161,"Fribourg, St-Pierre"
8589173,"Villars-sur-Glâne, Les Dailles"
8589177,"Granges-Paccot, Agy"
8589271,"Fribourg, Schönberg Dunant"
8591766,"Fribourg, Boschung"
8591767,"Fribourg, Route-de-Tavel"
8592370,"Fribourg, Champ-Fleuri"
8592371,"Fribourg, Cité-Levant"
8592373,"Fribourg, Jardin botanique"
8504882,"La Joux FR, village"
8504893,"Bouloz, école"
8504917,"Châtel-sur-Montsalvens, Rest."
8577828,"Domdidier, gare"
8504889,"Lanthen, Abzw."
8504895,"Le Châtelard FR, village"
8504896,"Estévenens, dessus"
8504899,"Siviriez, village"
8504901,"Nuvilly, village"
8577619,"Combremont-le-Petit, village"
8504903,"Chavannes-sur-Moudon, La Croix"
8570338,"Moudon, L'Ochette"
8570346,"Peney-le-Jorat, Moulin Peney"
8570347,"Villars-Mendraz, croisée"
8570355,"Thierrens, La Croix"
8570380,"Cremin, village"
8504904,"Avry-devant-Pont, La Cantine"
8504907,"Le Bry, Geneivroz"
8504910,"Botterens, village"
8504926,"Echarlens, En Champotey"
8504938,"Jaun, Kappelboden"
8577749,"Corbières, Pont de Corbières"
8577751,"Villarvolard, Verchaux"
8577778,"Echarlens, bif."
8577781,"Rossens FR, La Rossinoise"
8504913,"Bulle, Chalamala"
8504914,"Bulle, Jéricho"
8504915,"Morlon, La Croix"
8504916,"Cerniat FR, bif."
8504919,"Epagny, Motel"
8504937,"Estavannens, Dessous"
8507519,"Bulle, Musée gruérien"
8507598,"Vuadens, Le Maupas"
8508280,"Neirivue, gare"
8508330,"Bulle, Champ-Francey"
8504920,"Charmey (Gruyère), Les Fornis"
8504922,"Grandvillard, village"
8504925,"Echarlens, village"
8504930,"Hauteville, Le Ruz"
8577746,"La Roche FR, Le Zible"
8504933,"Treyvaux, village"
8577769,"Treyvaux, Le Chêne"
8505297,"Romanens, Grotte"
8506324,"Bulle, St-Joseph"
8504942,"Le Mouret, Le Pafuet"
8577712,"Vuisternens-en-Ogoz, Le Haut"
8577774,"Ecuvillens, Champ du Nod"
8504974,"Avry-sur-Matran, village"
8577791,"Avry-sur-Matran, bif."
8577842,"Alterswil FR, Wilersguet"
8504955,"Monts-de-Corsier, Banderette"
8504956,"Monts-de-Corsier, L'Hautigny"
8504959,"Corsier-sur-Vevey, Châtillon"
8504961,"Monts-de-Corsier, La Chaux"
8504965,"Châtel-St-Denis, Bellière"
8504967,"Corseaux, Délassement"
8504966,"Jongny, village"
8577696,"Vauderens, gare"
8570454,"Fiaugères, Planches-Tuchet"
8504986,"Grandcour, poste"
8508231,"Corserey, village"
8504976,"Siviriez, En Jogne"
8570373,"Granges-près-Marnand, gare"
8570477,"Rossens VD, La Rapette"
8570485,"Villars-Bramard, Farzin"
8570486,"Châtonnaye, Station Radio"
8570556,"Flamatt, Bahnhof"
8570557,"Flamatt, Post"
8570558,"Albligen, Kurried"
8504984,"Lugnorre, place du Pommeré"
8505039,"Chevroux, Eglise"
8504989,"Champagne, collège"
8507656,"Concise, Les Biolles"
8507658,"Bonvillars, village"
8571240,"Lüscherz, Post"
8504993,"Mühleberg, Post"
8504997,"Servion, Zoo-Tropiquarium"
8504999,"Payerne, hôpital"
8505001,Meggen
8507389,Zweilütschinen
8507483,Spiez
8508081,Burgdorf Steinhof
8508202,Konolfingen
8508205,Signau
8508206,Emmenmatt
8508187,Huttwil
8508213,Entlebuch
8508305,Brienz
8508306,Brienzwiler
8508311,Kaiserstuhl OW
8508312,Giswil
8508316,Alpnach Dorf
8508317,Alpnachstad
8508318,Hergiswil NW
8508319,Horw
8515993,Baar Lindenpark
8505011,Merlischachen
8505005,Steinen
8505007,Brunnen
8505111,Sisikon
8505113,Altdorf UR
8505201,Airolo
8505209,Biasca
8505212,Castione-Arbedo
8505006,Schwyz
8508246,"Samedan, Porta Samedan"
8574515,"St. Moritz, Bahnhof"
8574941,"Punt Muragl, Talstation"
8574945,"St. Moritz, Bären"
8505057,"Steinebrunn, Bahnhof"
8505062,Goldau A4
8505063,Arth-Goldau RB
8505064,Kräbel
8505065,Fruttli
8505066,Rigi Klösterli
8505067,Rigi Wölfertschen-First
8505068,Rigi Staffel
8505069,Rigi Kulm
8505071,Grubisbalm
8505072,Freibergen
8505073,Romiti Felsentor
8505074,Rigi Kaltbad-First
8505075,Rigi Staffelhöhe
8505079,Mittlerschwanden
8508463,Weggis
8505081,"Bisisthal, Dürrenboden"
8505083,"Ried (Muotathal), Seilb.Illgau"
8505087,"Lauerz, Dorf"
8505082,"Brunnen, Seeschlössli"
8505085,"Morschach, Dorf"
8505094,"Schwyz, Bahnhof"
8505095,"Schwyz, Zentrum"
8505097,"Ingenbohl, Klosterstrasse"
8505092,"Rickenbach SZ, Rotenfluebahn"
8505093,"Muotathal, Post"
8577424,"Seewen SZ, Barcarola"
8507319,"Muotathal, Schulhaus"
8577462,"Muotathal, Weid"
8505098,"Brunnen, Bahnhof"
8505099,"Brunnen, See/Schiffstation"
8577221,"Vitznau, Station"
8577225,"Gersau, Wehri"
8505096,"Ibach, Erlen"
8577398,"Arth-Goldau, Bahnhof"
8577408,"Arth, Dorf"
8577409,"Arth, Am See"
8577423,"Seewen SZ, Stelzli"
8577429,"Ibach, Eigenwies"
8507302,"Schindellegi, Zündi"
8573768,"Bennau, Moos"
8577428,"Lauerz, Mühle"
8577432,"Schwyz, Steisteg"
8577406,"Arth, Feld"
8577452,"Schwyz, Bierkeller"
8573770,"Biberbrugg, Bahnhof"
8577443,"Brunnen, Schiller"
8577445,"Gersau, Kindli-Strandbad"
8577431,"Schwyz, Lücken"
8587531,"Seewen SZ, Bienenheimstrasse"
8592397,"Ibach, Kieswerk"
8592398,"Ibach, Landsgemeindestrasse"
8588237,"Rickenbach SZ, Bol"
8588733,"Seewen SZ, Seewen Markt"
8592402,"Ibach, Rest. Rose"
8592403,"Ibach, Schützenstrasse"
8592404,"Ibach, Studenmatt"
8592408,"Schwyz, Dorfbach"
8592412,"Schwyz, Hinterdorf"
8505671,"Gersau, Schiffstation"
8577224,"Gersau, Förstli"
8505665,"Küssnacht, Seilbahn"
8505666,"Gersau, Rotschuo"
8577435,"Ingenbohl, Gätzli"
8505669,"Greppen, Oberhaus"
8505207,Bodio TI
8505121,Intschi Seilbahn
8505122,Gurtnellen Wiler/Gotthardstr.
8505138,Giebenach Oberdorf
8505146,Lehmattweg
8505147,Schule Schönthal
8589401,Frenkendorf-Füllinsdorf Bhf
8589404,Friedhofweg
8505163,Realp
8505180,Acla da Fontauna
8509000,Chur
8509178,Sumvitg-Cumpadials
8505170,Nätschen
8505172,Oberalppass
8505173,Tschamut-Selva
8505174,Dieni
8505175,Rueras
8505176,Sedrun
8505177,Bugnei
8505178,Mumpé Tujetsch
8505179,Segnas
8505202,Ambrì-Piotta
8505204,Faido
8505205,Lavorgo
8505213,Bellinzona
8505214,Giubiasco
8505219,Lamone-Cadempino
8505404,Cadenazzo
8505401,Tenero
8505410,Gerra (Gambarogno)
8505412,Riazzino
8505300,Lugano
8505307,Chiasso
8505400,Locarno
8505402,Gordola
8505216,Rivera-Bironico
8505217,Mezzovico
8505218,Taverne-Torricella
8505221,"Rodi, Colonia Von Mentlen"
8505222,"Giornico, Paese"
8505767,"Osco, Paese"
8505972,"Piotta, Funicolare"
8579527,"Rodi, Posta"
8580131,"Faido, Casa per Anziani"
8580135,"Dalpe, Cornone"
8505951,"Arbedo, Molinazzo"
8505973,"Faido, Posta"
8505995,"Piotta, Posta"
8507634,"Biasca, Mulino Sciaroni"
8575220,"Biasca, Parco Emma"
8505226,Grindelwald Terminal
8507376,Grindelwald Grund
8572654,"Zofingen, Ackerstrasse"
8572683,"Aarburg-Oftringen, Bahnhof"
8572693,"Rothrist, Weier"
8572699,"Murgenthal, Gadligen"
8572705,"Vordemwald, Iselishof"
8572707,"Vordemwald, Rest. Tannenbaum"
8572727,"Brittnau-Wikon, Bahnhof"
