id,label
8506204,Lütisburg
8506208,Uzwil
8506217,Sulgen
8506211,Arnegg
8506213,Bischofszell Stadt
8506214,Sitterdorf
8506215,Bischofszell Nord
8506285,Gonten
8506271,Gontenbad
8506277,Schwende
8506275,Steinegg
8506375,Teufen AR
8506376,Steigbach
8506305,Goldach
8506306,Rorschach Hafen
8506309,Egnach
8506280,Herisau Wilen
8506281,Waldstatt
8506282,Zürchersmühle
8506283,Urnäsch
8506284,Jakobsbad
8506288,Weissbad
8506291,Schachen (Herisau)
8506293,Mogelsberg
8506297,Ebnat-Kappel
8506298,Krummenau
8506300,St. Gallen Winkeln
8506311,Rorschach
8506313,Rheineck
8506322,Rorschach Stadt
8506303,St. Gallen St. Fiden
8506304,Mörschwil
8506307,Horn
8506308,Arbon
8506314,St. Margrethen SG
8506312,Staad SG
8506316,Au SG
8506317,Heerbrugg
8506318,Rebstein-Marbach
8506392,St. Gallen Haggen
8506350,Walzenhausen
8506352,Wartensee
8506353,Wienacht-Tobel
8506354,Schwendi bei Heiden
8506355,Heiden
8506358,St. Gallen Spisertor
8506359,St. Gallen Schülerhaus
8506361,St. Gallen Notkersegg
8506362,Schwarzer Bären
8506364,Vögelinsegg
8506365,Schützengarten
8506366,Speicher
8506369,Trogen
8506367,Bendlehn
8506368,Gfeld
8506372,Lustmühle
8506381,Sammelplatz
8506470,Teufen AR Stofel
8506371,St. Gallen Riethüsli
8506373,Niederteufen
8506374,Sternen bei Teufen
8506382,Zweibrücken
8506377,Bühler
8506378,Gais
8506379,Altstätten Stadt
8506380,Hirschberg
8506383,Hebrig
8506384,Schachen (Gais)
8506385,Rietli
8506386,Stoss AR
8506387,Kreuzstrasse
8506388,Warmesberg
8506393,Wittenbach
8506394,Roggwil-Berg
8506395,Häggenschwil-Winden
8506396,Muolen
8506397,Steinebrunn
8507003,Gümligen
8507005,Rubigen
8507063,Worb Dorf
8507067,Deisswil
8507075,Toffen
8507078,Wabern bei Bern
8507079,Bern Weissenbühl
8507002,Ostermundigen
8507096,Papiermühle
8508052,Bern Tiefenau
8508053,Steinibach
8508054,Worblaufen
8508058,Urtenen
8508086,Utzenstorf
8508089,Biberist Ost
8508200,Worb SBB
8508201,Tägertschi
8507093,Kehrsatz Nord
8508207,Langnau i.E.
8508265,Hasle-Rüegsau
8508266,Lützelflüh-Goldbach
8508269,Neumühle
8507007,Wichtrach
8507008,Kiesen
8507064,Vechigen
8507065,Boll-Utzigen
8507066,Stettlen
8507068,Bolligen
8507069,Ittigen bei Bern
8507070,Uetendorf
8507071,Seftigen
8507072,Burgistein
8507073,Thurnen
8507074,Kaufdorf
8507076,Belp
8507077,Kehrsatz
8507082,Bern  Europaplatz
8507083,Köniz
8507084,Moos
8507085,Gasel
8507086,Niederscherli
8507087,Mittelhäusern
8507088,Lanzenhäusern
8507089,Schwarzenburg
8507091,Liebefeld
8507092,Belp Steinbach
8507475,Kandersteg
8507476,Blausee-Mitholz
8507298,Wimmis
8507299,Lattigen bei Spiez
8507478,Frutigen
8507481,Mülenen
8508001,Schönbühl SBB
8507271,Schönried
8507272,Saanenmöser
8507273,Oeschseite
8507279,Lenk im Simmental
8507288,Eifeld
8507274,Blankenburg
8507275,Stöckli
8507276,St. Stephan
8507277,Matten i.S.
8507278,Boden
8507281,Grubenwald
8507284,Enge im Simmental
8507286,Ringoldingen
8507287,Burgholz
8507290,Zweisimmen
8507291,Weissenbach
8507292,Boltigen
8507293,Oberwil im Simmental
8507295,Därstetten
8507294,Weissenburg
8507296,Erlenbach im Simmental
8507297,Oey-Diemtigen
8507361,Eigergletscher
8507364,Jungfraujoch
8507372,Wengen
8507378,Grütschalp
8507379,Mürren BLM
8507380,Grindelwald
8507381,Schwendi bei Grindelwald
8507382,Burglauenen
8507383,Lütschental
8507384,Lauterbrunnen
8507388,Wilderswil
8507472,Ausserberg
8507473,Hohtenn
8507474,Goppenstein
8507480,Reichenbach im Kandertal
8507492,Interlaken Ost
8508301,Ringgenberg
8508302,Niederried
8508303,Oberried am Brienzersee
8508304,Ebligen
8508006,Wynigen
8508051,Bern Felsenau
8508056,Moosseedorf
8508057,Schönbühl RBS
8508059,Jegenstorf
8508060,Grafenried
8508062,Büren zum Hof
8508063,Schalunen
8508068,Biberist RBS
8508061,Fraubrunnen
8508066,Lohn-Lüterkofen
8508070,Oberzollikofen
8508080,Oberburg
8508262,Walkringen
8508264,Schafhausen i.E.
8508083,Burgdorf Buchmatt
8508085,Aefligen
8508087,Wiler
8508088,Gerlafingen
8508101,Roggwil-Wynau
8508102,Murgenthal
8508151,Langenthal Gaswerk
8508152,Hard-Mumenthal
8508153,Aarwangen
8508154,Aarwangen Schloss
8508155,Bannwil
8508159,Niederbipp Dorf
8508157,Holzhäusern
8508158,Scharnageln
8508161,Kaltenherberg
8508162,Roggwil Dorf
8508163,St. Urban
8508164,St. Urban Ziegelei
8508168,Roggwil Buchägerten
8508173,Roggwil Schmitten
8508174,Gutenburg
8508181,Langenthal Süd
8508182,Lotzwil
8508183,Madiswil
8508184,Lindenholz
8508185,Kleindietwil
8508186,Rohrbach
8508250,Schwäbis
8508255,Oberdiessbach
8508256,Stalden i.E.
8508203,Zäziwil
8508204,Bowil
8508208,Trubschachen
8508210,Escholzmatt
8508211,Schüpfheim
8508212,Hasle LU
8508215,Wolhusen
8508217,Schachen LU
8508292,Hüswil
8508219,Littau
8508294,Gettnau
8508216,Werthenstein
8508218,Malters
8508251,Steffisburg
8508252,Lädeli
8508253,Heimberg
8508254,Brenzikofen
8508260,Grosshöchstetten
8508261,Biglen
8508263,Bigenthal
8508271,Grünenmatt
8508267,Ramsei
8508268,Zollbrück
8508293,Zell LU
8508295,Willisau
8508297,Menznau
8508308,Meiringen
8508314,Sarnen
8508309,Brünig-Hasliberg
8508310,Lungern
8508313,Sachseln
8508321,Luzern Allmend/Messe
8508384,Niederrickenbach Station
8508320,Hergiswil Matt
8508327,Ewil Maxon
8508391,Stans
8508392,Dallenwil
8508394,Wolfenschiessen
8508399,Engelberg
8508323,Sarnen Nord
8508359,Innertkirchen Kraftwerk (Bahn)
8508390,Stansstad
8508395,Innertkirchen Grimseltor
8508396,Grafenort
8509006,Chur Wiesental
8509055,Igis
8509167,Trin
8509050,Chur West
8509168,Versam-Safien
8509170,Castrisch
8509056,Landquart Ried
8509060,Schiers
8509171,Ilanz
8509180,Felsberg
8509181,Domat/Ems
8509182,Ems Werk
8509183,Reichenau-Tamins
8509186,Rothenbrunnen
8509188,Cazis
8509189,Thusis
8509068,Klosters Platz
8509195,Filisur
8509198,Preda
8509199,Spinas
8509250,Bever
8509003,Maienfeld
8509057,Malans GR
8509058,Seewis-Pardisla
8509059,Grüsch
8509062,Jenaz
8509063,Fideris
8509064,Küblis
8509065,Saas im Prättigau
8509067,Klosters Dorf
8509051,Haldenstein
8509053,Untervaz-Trimmis
8509054,Zizers
8509061,Furna
8509069,Cavadürli
8509070,Davos Laret
8509071,Davos Wolfgang
8509197,Bergün/Bravuogn
8509251,Samedan
8509253,St. Moritz
8509254,Punt Muragl
8509263,Susch
8509268,Scuol-Tarasp
8509072,Davos Dorf
8509073,Davos Platz
8509075,Davos Frauenkirch
8509076,Davos Glaris
8509077,Davos Monstein
8509078,Davos Wiesen
8509192,Tiefencastel
8509193,Surava
8509194,Alvaneu
8509150,Chur Altstadt
8509152,Lüen-Castiel
8509153,St. Peter-Molinis
8509154,Peist
8509155,Langwies GR
8509156,Litzirüti
8509169,Valendas-Sagogn
8509173,Rueun
8509174,Waltensburg/Vuorz
8509175,Tavanasa-Breil/Brigels
8509176,Trun
8509177,Rabius-Surrein
8509184,Bonaduz
8509185,Rhäzüns
8509187,Rodels-Realta
8509252,Celerina
8509255,Pontresina
8509257,Madulain
8509351,Punt Muragl Staz
8509354,Bernina Suot
8509356,Ospizio Bernina
8509256,La Punt Chamues-ch
8509258,Zuoz
8509259,S-chanf
8509260,Cinuos-chel-Brail
8509262,Zernez
8509264,Lavin
8509265,Guarda
8509266,Ardez
8509267,Ftan Baraigla
8509350,Celerina Staz
8509352,Surovas
8509353,Morteratsch
8509357,Alp Grüm
8509358,Cavaglia
8509359,Cadera
8509361,Poschiavo
8509363,Li Curt
8509364,Le Prese
8509366,Brusio
8509367,Campascio
8509369,Tirano
8509368,Campocologno
8509365,Miralago
8509373,Bernina Lagalb
8509400,Oberriet SG
8509401,Rüthi SG
8509411,Sargans
8509412,Mels
8509413,Flums
8509414,Walenstadt
8509416,Unterterzen
8509417,Murg
8515994,Zug Fridbach
8515995,Cham Alpenblick
8515996,Hünenberg Zythus
8515997,Root D4
8516155,Lancy-Pont-Rouge
8516272,Genève-Champel
8516187,Zug Schutzengel
8516270,Arbon Seemoosriet
8516273,Genève-Eaux-Vives
8516283,Genève-Sécheron
8516450,Unterkulm Nord
8517112,Walchwil Hörndli
8517485,Sur-le-Buis
8518100,St. Gallen Birnbäumen
8518771,Biel/Bienne Bözingenfeld/Champs-de-Boujean
8530011,Les Coeudres-Est
8530012,Petit-Martel-Est
8530064,Bex Pont-Neuf
8530066,Grand-Moulin
8530067,Les Salines
8530246,Foyer Dents-du-Midi
8530303,Les Fumeaux
8530335,Aigle-Hôpital
8530355,Les Arnoux
8530378,Les Neys
8530463,En Charnet
8530708,"Neuchâtel, Evole"
8530709,"Neuchâtel, Champ-Bougin"
8530711,Colombier NE Allées Littorail
8530712,"Colombier NE, Les Chézards"
8530713,"Boudry, Tuilière"
8530760,Aareschlucht West
8530789,Bioggio Molinazzo
8530799,Meiringen Alpbach
8530800,Innertkirchen Unterwasser
8530811,"Zürich, Balgrist"
8530812,"Zürich, Hegibachplatz"
8530813,"Zürich, Kreuzplatz"
8588193,Gryon Bois-Gentil
8591315,"Zürich, Rehalp"
8593773,Les Bovets
8593774,La Faverge
8593775,Les Nicolets
8500016,Basel St. Johann
8500240,Olten RB
8500188,Bonfol
8500268,Grandval
8518690,Niederbipp Industrie
8500294,Balsthal
8517131,Pratteln Salina Raurica
8519077,St-Cergue Les Cheseaux
8501096,Bière
8501099,L'Isle
8518452,Prilly-Malley
8530783,Chez-le-Maître-Ecoles
8587727,Les Ripes
8530262,St-Eloi
8530261,Bois-de-Chexbres
8501725,Versmont
8501578,Orsières
8501580,Etiez
8515296,Brig Bahnhofplatz
8502122,Kölliken Oberdorf
8502199,Schöftland
8502219,Oberrüti
8517377,Bibenlos-Sonnenhof
8518459,Steinhausen Rigiblick
8503099,Sihlau
8503299,Hurden
8503240,Linthal Braunwaldbahn
8503293,Grüenfeld
8503319,Niederweningen
8503415,Rümikon AG
8518243,Beringerfeld
8518924,Neuhausen Rheinfall
8516176,Klingnau
8516219,Mellingen Heitersberg
8503529,Würenlos
8504040,Corseaux-Cornalles
8519133,Fribourg/Freiburg Poya
8504232,Corcelles-Peseux
8504288,Buttes
8530263,Yverdon-les-Bains William Barbey
8504317,Le Locle-Col-des-Roches
8504321,La Chaux-de-Fonds Les Forges
8530260,Le Locle Le Chalet
8518749,Lyss Grien
8516353,Baldegg Kloster
8517336,Luzern Verkehrshaus
8517519,Stabio
8518475,Mendrisio S. Martino
8505599,Verigo
8505874,Colmegna
8506009,Saland
8506044,Winterthur Töss
8506049,Dachsen
8588122,Landschlacht
8506198,Tägerwilen Dorf
8516218,Winterthur Hegi
8506351,Ruderbach
8506400,Sandbüchel
8506389,Alter Zoll
8516154,Bern Brünnen Westside
8507095,Schwarzwasserbrücke
8507374,Kleine Scheidegg
8507560,Winteregg
8507555,Wengwald
8507493,Interlaken West
8508055,Unterzollikofen
8589198,Worbboden
8508071,Schönbühl Shoppyland
8508103,Rothrist
8594258,Langenthal Industrie Nord
8508272,Sumiswald-Grünen
8516354,Wolhusen Weid
8508329,Brienz West
8516351,Kriens Mattenhof
8509269,Sagliains
8509157,Arosa
8519370,Bernina Diavolezza
8509418,Mühlehorn
8516350,Buchrain
8516271,Steinach
8517142,Lancy-Bachet
8519685,Aarau Torfeld
8517527,Zug Casino
8519306,St. Gallen Güterbahnhof
8518963,Solothurn Allmend
8530225,Le Stand
8530334,La Médettaz
8593467,Pont de Fayot
8595245,Areuse Littorail
8530790,Sorengo Laghetto
8530801,Aareschlucht Ost (Bahn)
8593772,Gryon-Chalméry
8591429,"Zürich, Wetlistrasse"
8593776,Plan Morier
