id,label,x,y
8502209,Oberrieden Dorf,137.888916015625,-45.25245666503906
8502215,Muri AG,95.91227722167969,-193.63502502441406
8502229,Urdorf Weihermatt,173.9886474609375,-194.42169189453125
8500024,Lausen,160.2310028076172,185.1402130126953
8500025,Itingen,153.70648193359375,185.9526824951172
8500031,Diepflingen,175.71688842773438,223.5515899658203
8501037,Morges,42.5477180480957,242.62515258789062
8502001,Zofingen,58.02852249145508,144.28378295898438
8502010,St. Erhard-Knutwil,16.0660400390625,92.00492095947266
8502103,Suhr,50.807640075683594,74.06177520751953
8502105,Othmarsingen,84.90852355957031,74.49336242675781
8502106,Mägenwil,71.39582061767578,50.54975509643555
8502112,Schönenwerd SO,78.44567108154297,96.84313201904297
8500032,Sommerau,206.03538513183594,247.89064025878906
8500033,Rümlingen,222.1143798828125,259.5723876953125
8500034,Buckten,216.86160278320312,256.2282409667969
8500035,Läufelfingen,201.17845153808594,241.6900177001953
8500240,Olten RB,179.05137634277344,225.59555053710938
8503424,Schaffhausen,287.1459655761719,-113.61861419677734
8503400,Bülach,372.8983154296875,-200.47100830078125
8503423,Neuhausen,340.101806640625,-165.82125854492188
8500100,Tavannes,45.558250427246094,692.9708251953125
8500101,Reconvilier,107.00567626953125,574.5142822265625
8500162,Tramelan-Dessous,-12.368159294128418,793.258056640625
8500102,Malleray-Bévilard,179.27099609375,439.19921875
8500103,Sorvilier,190.8547821044922,403.307861328125
8500135,Pontenet,242.47105407714844,313.7308349609375
8500206,Solothurn West,240.0465850830078,232.8101348876953
8500205,Bellach,271.69464111328125,253.114501953125
8500120,Courtételle,147.2820587158203,348.70416259765625
8500159,Grenchen Nord,129.19097900390625,287.3220520019531
8500126,Porrentruy,113.08521270751953,401.63720703125
8500144,Buix,126.83041381835938,380.730224609375
8500114,Zwingen,174.38168334960938,280.8372497558594
8500121,Courfaivre,120.57782745361328,463.4309997558594
8500122,Bassecourt,95.04682159423828,555.17529296875
8500123,Glovelier,76.88508605957031,628.296875
8500124,St-Ursanne,82.30785369873047,572.0239868164062
8500169,Muriaux,58.552852630615234,732.277099609375
8500125,Courgenay,94.92704772949219,496.5486755371094
8500127,Courtemaîche,113.89031219482422,430.0371398925781
8500186,Alle,100.10985565185547,463.6130676269531
8500128,Boncourt,117.72600555419922,436.7103271484375
8500141,Courchavon,123.64875793457031,419.1311950683594
8504300,Biel/Bienne,277.1993713378906,163.66262817382812
8503016,Zürich Flughafen,254.53311157226562,-77.06023406982422
8504221,Neuchâtel,348.0114440917969,404.3565979003906
8504229,Tüscherz,362.4123229980469,224.6428680419922
8504304,Sonceboz-Sombeval,282.3830261230469,348.1155090332031
8504303,La Heutte,296.1318054199219,292.23681640625
8500143,Grandgourt,126.09788513183594,410.00537109375
8501008,Genève,7.940816402435303,272.8386535644531
8501007,Vernier,-119.96601104736328,330.58563232421875
8501026,Genève-Aéroport,3.154881000518799,251.43960571289062
8501103,Vallorbe,-252.01145935058594,30.04878044128418
8501118,Renens VD,-52.027809143066406,210.8128662109375
8500164,Tramelan-Chalet,-27.403675079345703,829.1386108398438
8500170,Tramelan,-34.35939025878906,842.0919189453125
8500167,Les Breuleux-Eglise,-26.65898895263672,857.8593139648438
8500165,Le Pied-d'Or,-35.68479919433594,849.18017578125
8500173,Les Breuleux,-7.089951515197754,854.8468627929688
8500172,La Chaux-des-Breuleux,-28.43125343322754,866.799072265625
8500174,Le Noirmont,52.90576934814453,823.25341796875
8500171,Les Reussilles,-41.57852554321289,861.1962890625
8500175,Le Creux-des-Biches,53.24329376220703,848.066162109375
8500190,Les Emibois,112.25475311279297,829.5191040039062
8500177,Les Bois,87.68634796142578,856.38427734375
8500184,La Chaux-de-Fonds-Est,155.3881072998047,821.9556884765625
8500176,Le Boéchet,65.25199127197266,860.2109985351562
8500178,La Ferrière,98.19268035888672,860.580322265625
8500179,La Cibourg,124.87853240966797,853.8858032226562
8500180,La Large-Journée,125.25736999511719,856.8883056640625
8500181,La Chaux-d'Abel,133.43978881835938,844.6929321289062
8504314,La Chaux-de-Fonds,253.44737243652344,733.8955688476562
8500191,Saignelégier,177.83645629882812,800.902099609375
8500199,Combe-Tabeillon,228.0673065185547,777.6426391601562
8504237,Les Hauts-Geneveys,276.37066650390625,674.6171875
8504310,St-Imier,268.73309326171875,651.908935546875
8504312,Renan BE,255.92941284179688,718.2244262695312
8500187,Vendlincourt,91.51066589355469,502.1180114746094
8500188,Bonfol,87.99555206298828,516.9730224609375
8500192,Le Bémont JU,175.6224365234375,823.3052978515625
8500194,Pré-Petitjean,180.87722778320312,833.2172241210938
8500195,La Combe,192.61817932128906,828.0034790039062
8500196,Bollement,205.84732055664062,807.5586547851562
8500200,Pieterlen,319.7252197265625,256.7828674316406
8500201,Lengnau BE,308.7288818359375,246.53152465820312
8500202,Grenchen Süd,280.6169738769531,219.64019775390625
8500203,Bettlach,292.69427490234375,246.7283935546875
8500204,Selzach,289.27880859375,257.5723571777344
8500208,Luterbach-Attisholz,230.28587341308594,181.36904907226562
8500211,Niederbipp,185.54164123535156,200.70103454589844
8500210,Wangen an der Aare,210.9112091064453,208.19149780273438
8500260,Crémines-Zoo,176.9275665283203,163.05303955078125
8500261,Langendorf,123.48899841308594,170.4204864501953
8500272,Solothurn Sternen,132.4878387451172,236.55128479003906
8504410,Zollikofen,256.86468505859375,22.66019630432129
8503225,Ziegelbrücke,105.7826156616211,-125.87627410888672
8503508,Dietikon,300.3531799316406,-139.73382568359375
8507000,Bern,278.6499328613281,44.99115753173828
8503001,Zürich Altstetten,260.61865234375,-109.35209655761719
8503504,Baden,255.04965209960938,-89.53334045410156
8504100,Fribourg/Freiburg,162.67333984375,86.40450286865234
8504101,Düdingen,243.81158447265625,72.57278442382812
8504103,Flamatt,264.1376647949219,82.71939849853516
8504115,Thörishaus Dorf,326.213134765625,76.49298858642578
8504117,Oberwangen,308.6814880371094,71.70540618896484
8504194,Laupen BE,300.2610168457031,66.5028305053711
8504411,Münchenbuchsee,310.3400573730469,62.891090393066406
8504414,Lyss,381.5074768066406,141.4947509765625
8504441,Studen BE,338.120849609375,77.36509704589844
8504483,Ins,405.2603454589844,297.34539794921875
8504486,Gümmenen,340.72283935546875,220.78843688964844
8504489,Bern Bümpliz Nord,340.7209167480469,138.16249084472656
8504495,Bern Stöckacker,331.8809814453125,121.08901977539062
8505000,Luzern,28.9395694732666,-27.745817184448242
8506121,Romanshorn,95.99400329589844,-321.9296569824219
8506302,St. Gallen,-30.11562156677246,-227.2091827392578
8507100,Thun,256.3062744140625,49.489131927490234
8507006,Münsingen,327.135009765625,48.27095413208008
8507009,Uttigen,307.141357421875,54.135860443115234
8507094,Uetendorf Allmend,316.733642578125,29.287742614746094
8508005,Burgdorf,220.08087158203125,4.7655134201049805
8503221,Siebnen-Wangen,157.31187438964844,-120.07597351074219
8508003,Hindelbank,271.21832275390625,20.388147354125977
8508004,Lyssach,250.0845947265625,9.740513801574707
8508066,Lohn-Lüterkofen,335.7785339355469,206.9371337890625
8508064,Bätterkinden,399.6783752441406,222.71438598632812
8508085,Aefligen,291.99822998046875,63.98139190673828
8508084,Kirchberg-Alchenflüh,306.21673583984375,39.76631546020508
8500209,Deitingen,225.10768127441406,202.10581970214844
8500213,Oberbuchsiten,103.90895080566406,248.06814575195312
8500287,Wiedlisbach,-9.365523338317871,389.4325256347656
8500286,Attiswil,-40.743980407714844,432.0914306640625
8500292,Klus,88.20099639892578,271.6643981933594
8508100,Langenthal,47.506797790527344,88.39077758789062
8502000,Aarburg-Oftringen,85.1999740600586,113.16950225830078
8508008,Herzogenbuchsee,153.3804168701172,36.11384582519531
8500214,Egerkingen,101.00286865234375,260.0029296875
8500215,Hägendorf,100.9263916015625,254.8148956298828
8500216,Wangen bei Olten,104.10122680664062,235.31739807128906
8500305,Frick,165.43698120117188,115.55839538574219
8501030,Nyon,-62.9655647277832,216.68353271484375
8501031,Gland,-17.4832820892334,258.7486572265625
8501035,Allaman,-7.520198822021484,267.5381774902344
8501036,St-Prex,13.569281578063965,255.63134765625
8501605,Visp,10.392935752868652,214.92079162597656
8501506,Sion,123.82599639892578,360.1644287109375
8501509,Sierre/Siders,63.82842254638672,328.3919372558594
8501601,Leuk,38.6237907409668,316.1524353027344
8501604,Raron,6.54318380355835,260.6860656738281
8502110,Dulliken,103.21172332763672,103.73668670654297
8502007,Sursee,29.917552947998047,99.1101303100586
8502021,Emmenbrücke,-33.40471267700195,9.920221328735352
8502028,Emmenbrücke Gersag,-25.664993286132812,-14.404590606689453
8502042,Hochdorf Schönau,-7.712006092071533,-12.200173377990723
8502230,Zug Chollermüli,42.121253967285156,-68.39318084716797
8502306,Hünenberg Chämleten,27.0000057220459,-55.542694091796875
8503010,Zürich Enge,189.66162109375,-98.81578826904297
8503202,Thalwil,200.65911865234375,-123.1725082397461
8503284,Biberbrugg,54.93877410888672,-141.0843505859375
8504023,Romont FR,12.87958812713623,98.97266387939453
8500220,Dotzigen,448.1573486328125,159.5109405517578
8500221,Büren an der Aare,429.5707702636719,154.17735290527344
8504404,Aarberg,412.9958801269531,217.87039184570312
8504412,Schüpfen,369.65283203125,114.3267593383789
8504413,Suberg-Grossaffoltern,388.0195617675781,130.5177001953125
8500262,Lommiswil,-16.96856117248535,190.80474853515625
8500263,Im Holz,-136.54310607910156,210.17218017578125
8500264,Oberdorf SO,-237.1038360595703,221.97177124023438
8500265,Gänsbrunnen,-320.07476806640625,225.7259979248047
8500266,Corcelles BE,-377.885986328125,230.85311889648438
8500267,Crémines,-414.5714416503906,231.79237365722656
8500268,Grandval,-431.0480651855469,230.19293212890625
8500273,St. Katharinen,69.10153198242188,319.8123779296875
8500274,Feldbrunnen,13.92186450958252,382.77447509765625
8500275,Bei den Weihern,-27.060426712036133,426.0667419433594
8500280,Solothurn Baseltor,-51.94709014892578,453.0090026855469
8500283,Riedholz,-61.65867233276367,464.25360107421875
8500285,Flumenthal,-59.07951354980469,456.3411560058594
8500288,Oberbipp,-76.5831069946289,487.1781921386719
8500289,Buchli,-132.7382049560547,565.29150390625
8518690,Niederbipp Industrie,-176.95509338378906,626.457763671875
8508193,Aarwangen Vorstadt,-208.76336669921875,670.979248046875
8500293,Thalbrücke,68.73050689697266,305.09857177734375
8500294,Balsthal,59.761817932128906,320.1968994140625
8500302,Möhlin,170.95790100097656,109.04887390136719
8500304,Eiken,177.21096801757812,114.82305145263672
8500303,Mumpf,176.17942810058594,107.66918182373047
8500313,Rheinfelden Augarten,159.37167358398438,97.69145965576172
8500322,Laufenburg,163.5536346435547,58.29530715942383
8517131,Pratteln Salina Raurica,162.53253173828125,56.44254684448242
8503006,Zürich Oerlikon,280.5228271484375,-156.80361938476562
8503312,Oberglatt ZH,406.0217590332031,-268.648193359375
8503313,Niederglatt ZH,402.51141357421875,-244.05955505371094
8503408,Rekingen AG,438.9954833984375,-196.23719787597656
8503405,Zweidlen,457.82183837890625,-219.10890197753906
8503409,Bad Zurzach,445.08392333984375,-192.8665008544922
8503501,Döttingen,395.5533447265625,-178.7296600341797
8503306,Dietlikon,319.37310791015625,-172.90908813476562
8503411,Koblenz Dorf,494.3890380859375,-215.34359741210938
8501000,Zimeysa,-227.68710327148438,366.8782043457031
8501001,La Plaine,-218.71775817871094,362.2100830078125
8501002,Russin,-216.50924682617188,367.45367431640625
8501003,Satigny,-186.36593627929688,352.23388671875
8501006,Meyrin,-160.96177673339844,344.99639892578125
8501011,Les Tuileries,-43.89250183105469,325.11260986328125
8501022,Versoix,-45.69358444213867,283.55303955078125
8501021,Genthod-Bellevue,-85.61598205566406,329.0988464355469
8501023,Coppet,-13.132083892822266,291.6564025878906
8516155,Lancy-Pont-Rouge,82.02064514160156,336.7917785644531
8501200,Vevey,87.4093246459961,291.28875732421875
8501403,St-Maurice,284.1241149902344,470.2695007324219
8501012,Creux-de-Genthod,-81.20170593261719,357.90673828125
8501013,Pont-Céard,-107.038818359375,381.8703308105469
8501014,Mies,-119.909423828125,386.9621276855469
8501015,Tannay,-121.93003845214844,380.9829406738281
8501020,Chambésy,-109.63964080810547,358.6456298828125
8501033,Rolle,-33.96028137207031,248.34811401367188
8516283,Genève-Sécheron,-10.644220352172852,345.8109436035156
8516274,Chêne-Bourg,4.616489410400391,365.21209716796875
8501053,La Vuarpillière,-368.2386779785156,-97.18289184570312
8501042,Etoy,-33.0091667175293,232.71702575683594
8501048,Lonay-Préverenges,-75.26980590820312,229.04620361328125
8501117,Bussigny,-239.00401306152344,87.48068237304688
8501054,La Gottaz,212.63165283203125,260.2671203613281
8501124,Cully,60.3953742980957,287.62939453125
8501127,St-Saphorin,75.3037338256836,312.6265869140625
8504200,Yverdon-les-Bains,224.88351440429688,305.4543151855469
8501400,Aigle,386.795166015625,496.0161437988281
8501402,Bex,278.0384826660156,549.0707397460938
8504144,Yverdon-Champ Pittet,231.02420043945312,375.78656005859375
8504181,Givisiez,236.8922119140625,317.1697998046875
8501045,Denges-Echandens,-65.53268432617188,244.04244995117188
8501047,Morges-St-Jean,-80.28019714355469,244.52587890625
8501055,Les Pralies,-444.2510681152344,-169.5453338623047
8501056,Sus-Châtel,-432.9050598144531,-165.13401794433594
8501059,Les Plantaz,-509.1604919433594,-253.57032775878906
8501058,La Joy-Clinique,-497.1749267578125,-232.61605834960938
8501080,Le Marais,373.5017395019531,271.5159912109375
8501060,La Cure,-501.93927001953125,-245.1426239013672
8501057,La Chèvrerie-Monteret,-472.3981628417969,-204.84349060058594
8501062,St-Cergue,-565.3854370117188,-322.4795837402344
8501061,La Givrine,-540.5619506835938,-291.4608154296875
8501066,Genolier,-578.3025512695312,-340.5429992675781
8501065,Le Muids,-598.6114501953125,-368.7354736328125
8501063,Arzier,-592.2042236328125,-359.0045471191406
8519077,St-Cergue Les Cheseaux,-597.8381958007812,-373.61614990234375
8501069,L'Asse,-614.623291015625,-396.9159851074219
8501064,Bassins,-603.04150390625,-373.7123718261719
8501067,Givrins,-605.8434448242188,-383.5550842285156
8501068,Trélex,-619.0376586914062,-400.8210754394531
8501081,Chigny,519.7658081054688,271.8713073730469
8501082,Chardonney-Château,645.7108764648438,266.07025146484375
8501083,Reverolle,751.1051635742188,257.2969055175781
8501085,Ballens-Froideville,844.7902221679688,250.13299560546875
8501084,Le Manège,1211.9617919921875,221.8709716796875
8501087,Mauraz,1214.1407470703125,222.27525329589844
8501090,Prélionne,923.9896240234375,242.05589294433594
8501088,Tuilerie,1200.083984375,221.21824645996094
8501089,Villars-Bozon,1184.7255859375,219.9674072265625
8501094,Apples,1162.0869140625,218.5860137939453
8501093,Yens,1108.1617431640625,224.20608520507812
8501097,Pampigny-Sévery,1179.312744140625,215.57020568847656
8501091,Vufflens-le-Château,999.6331176757812,236.67178344726562
8501092,Bussy-Chardonney,1059.3922119140625,230.51565551757812
8501095,Ballens,1165.6729736328125,225.89276123046875
8501096,Bière,1168.229736328125,225.57875061035156
8501098,Montricher,1190.30615234375,210.2775115966797
8501099,L'Isle,1194.6328125,206.9155731201172
8501100,Le Pont,-285.566162109375,7.0416669845581055
8501104,Le Day,-302.4736633300781,-6.220088005065918
8501106,Croy-Romainmôtier,-303.9940490722656,5.494532585144043
8501105,Bretonnières,-313.2634582519531,-2.6958630084991455
8501108,La Sarraz,-312.9831848144531,8.437267303466797
8501107,Arnex,-318.86981201171875,-0.5981538891792297
8501151,Les Charbonnières,-323.6792297363281,-62.156028747558594
8501115,Cossonay-Penthalaz,-340.4545593261719,-0.5623636841773987
8501112,Chavornay,-428.0376281738281,-82.55750274658203
8501114,Eclépens,-387.9775695800781,-39.51763153076172
8501110,Ependes VD,-467.6654968261719,-116.46499633789062
8501111,Essert-Pittet,-455.7053527832031,-106.0274429321289
8501113,Bavois,-415.5767517089844,-71.68620300292969
8501191,Orbe,-466.8224182128906,-133.87289428710938
8501116,Vufflens-la-Ville,-298.7715148925781,35.142799377441406
8501121,Pully,53.496315002441406,262.87725830078125
8501122,Lutry,51.55293273925781,284.5402526855469
8501123,Villette VD,51.822574615478516,293.1050109863281
8501300,Montreux,99.03617858886719,424.2428894042969
8501198,Château-d'Oex La Palaz,-196.02040100097656,508.5249938964844
8501203,Clarens,85.53043365478516,407.11517333984375
8504000,Pully-Nord,3.897263288497925,234.91273498535156
8504012,Puidoux,18.103788375854492,255.28208923339844
8504011,Grandvaux,-9.316878318786621,252.72608947753906
8504014,Palézieux,-5.3437347412109375,194.2845458984375
8504007,Moreillon,-15.421819686889648,228.0772247314453
8504030,Villars-sur-Glâne,120.41109466552734,62.03953170776367
8504086,Bulle,-28.878822326660156,120.98722839355469
8518452,Prilly-Malley,247.3909149169922,385.79998779296875
8504201,Grandson,263.1533508300781,390.7663879394531
8501125,Epesses,59.34019088745117,307.66455078125
8501126,Rivaz,66.04293060302734,315.36077880859375
8501152,Le Séchey,-392.8348388671875,-191.06884765625
8501153,Le Lieu,-445.0864562988281,-312.168701171875
8501154,Les Esserts-de-Rive,-489.9528503417969,-412.6334228515625
8501155,Le Rocheray,-520.6127319335938,-495.9400329589844
8501156,Le Solliat-La Golisse,-546.0148315429688,-557.0172729492188
8501157,Le Sentier-L'Orient,-564.6402587890625,-598.8848876953125
8501159,Le Brassus,-578.608642578125,-624.6757202148438
8530783,Chez-le-Maître-Ecoles,-579.56103515625,-637.1908569335938
8501160,Lausanne-Chauderon,600.7511596679688,384.7798767089844
8501162,Union-Prilly,576.6958618164062,390.4382629394531
8501163,Prilly-Chasseur,519.9071044921875,401.078369140625
8501164,Cery-Fleur-de-Lys,431.6947937011719,411.7664489746094
8501165,Jouxtens-Mézery,316.5087890625,417.38922119140625
8501166,Romanel-sur-Lausanne,174.3409881591797,422.009765625
8501168,Vernand-Camarès,17.428260803222656,417.8755187988281
8501169,Cheseaux,-139.58731079101562,396.84893798828125
8501170,Bel-Air LEB,-297.39703369140625,369.23980712890625
8501171,Etagnières,-453.98114013671875,338.4585876464844
8501172,Assens,-589.5967407226562,296.7130432128906
8501173,Echallens,-723.5322265625,260.1833801269531
8501174,Sur Roche,-764.67919921875,248.640380859375
8501181,Lausanne-Flon,-764.441162109375,252.7724151611328
8501178,Grésaley,-781.2980346679688,250.29225158691406
8587727,Les Ripes,-755.1719970703125,251.09640502929688
8501175,Sugnens,-791.6997680664062,243.63955688476562
8501176,Fey,-801.6381225585938,240.21847534179688
8501177,Bercher,-794.808349609375,240.16677856445312
8501179,Pont-de-Drapel,466.4637756347656,528.31640625
8501199,La Roulaz,456.1977233886719,523.4628295898438
8501194,Les Granges (Orbe),-492.1866455078125,-162.16497802734375
8530262,St-Eloi,-500.4623718261719,-178.75559997558594
8501388,Les Combes,-482.9048767089844,586.287353515625
8501387,Les Cases,-528.7525634765625,609.8548583984375
8501229,Monthey-En Place,517.3880004882812,524.3935546875
8501303,Villeneuve VD,257.7491760253906,479.5989990234375
8501304,Roche VD,328.0271911621094,493.8719787597656
8501480,Rennaz (Leysin),496.1334533691406,530.7840576171875
8501201,La Tour-de-Peilz,82.91182708740234,375.8280944824219
8501260,Gilamont,124.90339660644531,107.23670196533203
8501202,Burier,81.0784683227539,406.9238586425781
8501448,Champéry,492.9555358886719,523.8818359375
8501453,La Cour,547.5990600585938,528.155029296875
8501452,St-Triphon-Gare,498.69268798828125,521.4749755859375
8501459,St-Triphon-Village,613.022705078125,535.2947387695312
8501458,Villy,537.5560913085938,527.7242431640625
8501262,Hauteville,164.16908264160156,-81.50389099121094
8501263,Château-d'Hauteville,202.6374969482422,-260.48040771484375
8501264,St-Légier-Village,236.7019805908203,-417.3415222167969
8501265,La Chiésaz,261.9913024902344,-546.9757690429688
8501266,Château-de-Blonay,279.2430114746094,-652.4085693359375
8501280,St-Légier-Gare,292.9227600097656,-740.5055541992188
8501281,Blonay,304.3366394042969,-816.0538330078125
8501282,Prélaz-sur-Blonay,310.9151611328125,-873.814453125
8501283,Tusinge,316.5794677734375,-922.171875
8501284,Les Chevalleyres,322.2740478515625,-965.611083984375
8501285,Fayaux,326.4932861328125,-1000.65869140625
8501286,Ondallaz-L'Alliaz,328.4212341308594,-1024.6011962890625
8501287,Lally,331.80548095703125,-1047.8375244140625
8501288,Les Pléiades,328.64434814453125,-1052.8450927734375
8530261,Bois-de-Chexbres,334.1942443847656,-1052.266357421875
8501301,Territet,152.68531799316406,460.1827392578125
8501302,Veytaux-Chillon,206.62721252441406,479.8195495605469
8501374,Fontanivent,-50.6170654296875,500.7192687988281
8501500,Martigny,363.1719970703125,585.503662109375
8501505,Ardon,182.13714599609375,442.4919738769531
8501375,Chernex,-192.9993133544922,565.1268920898438
8501376,Chamby,-325.17474365234375,616.98828125
8501377,Les Avants,-448.7245178222656,659.8472290039062
8501378,Allières,-489.6901550292969,671.467041015625
8501380,Montreux-Collège,-517.0795288085938,677.5357666015625
8501379,Les Sciernes,-522.7554321289062,675.5067749023438
8501384,Sonzier,-543.5896606445312,665.9467163085938
8501383,Planchamp,-557.8938598632812,684.2633666992188
8501381,Vuarennes,-542.46923828125,687.2568969726562
8501382,Châtelard VD,-554.2005615234375,693.5401611328125
8501385,Sendy-Sollard,-552.2054443359375,641.0122680664062
8501386,Jor,-546.4695434570312,643.5389404296875
8501390,Belmont-sur-Montreux,-548.265380859375,599.5741577148438
8501391,La Tine,-534.9387817382812,597.1041259765625
8501394,Château-d'Oex,-578.8531494140625,578.250244140625
8501393,La Chaudanne-Les Moulins,-576.83251953125,592.247802734375
8504070,Montbovon,-619.8966064453125,549.9833984375
8501399,Gstaad,-673.4276733398438,534.8485107421875
8501392,Rossinière,-562.4555053710938,598.9732055664062
8501395,Les Granges-Gérignoz,-621.456787109375,584.2880859375
8501396,Flendruz,-648.6508178710938,577.9132080078125
8501397,Rougemont,-670.2061767578125,571.3540649414062
8501398,Saanen,-674.2880249023438,552.0802001953125
8507270,Gruben,-677.5061645507812,537.7264404296875
8507271,Schönried,-697.7507934570312,487.365966796875
8501457,Monthey-Hôpital,626.5549926757812,540.0770874023438
8501468,Aigle-Château,641.7382202148438,539.5836181640625
8501405,Vernayaz,347.14105224609375,556.5659790039062
8501421,Monthey,385.2389221191406,593.7220458984375
8501428,St-Gingolph (Suisse),412.13592529296875,623.7227783203125
8501446,Villars-sur-Ollon Golf,256.1152038574219,692.2811889648438
8501487,Bex-Place-du-Marché,242.58346557617188,754.5501708984375
8501447,Roches Grises,232.8464813232422,820.1207885742188
8501404,Evionnaz,319.8742370605469,521.55859375
8501420,Massongex,342.8943786621094,547.3045043945312
8501422,Collombey,428.88690185546875,628.9898071289062
8501423,Vionnaz,458.0772399902344,651.9801025390625
8501424,Vouvry,469.8606872558594,666.6514282226562
8501425,Les Evouettes,464.3506774902344,666.400390625
8501426,Bouveret,446.52301025390625,649.2581176757812
8501492,Gryon,224.2207489013672,883.7713623046875
8501491,Les Posses,218.96925354003906,894.500244140625
8501495,Villars-sur-Ollon,211.1192169189453,932.7979736328125
8501494,Arveyes,212.3602294921875,927.6076049804688
8501454,Fayot,652.1538696289062,542.3739013671875
8501456,Chemex,646.6248779296875,534.3850708007812
8501465,Val-d'Illiez,738.5177612304688,528.1272583007812
8501464,Troistorrents,744.679931640625,536.6466064453125
8501460,Croix-du-Nant,674.6209716796875,539.1866455078125
8501461,Ollon VD,699.4940795898438,540.2666015625
8501463,Monthey-Ville,734.6255493164062,537.496826171875
8501462,Collombey-Muraz,723.071044921875,540.1448974609375
8530335,Aigle-Hôpital,763.5418090820312,535.9758911132812
8501726,Corbier,772.3712158203125,530.8932495117188
8501466,Champéry-Village,800.6085205078125,532.464111328125
8530378,Les Neys,825.6380615234375,522.949462890625
8530366,Pont du Rhône,819.7423706054688,528.1493530273438
8530463,En Charnet,834.2842407226562,517.99658203125
8530430,Route de Morgins,840.451171875,519.94775390625
8501469,Les Fontanelles,725.0714111328125,553.3779296875
8501470,Verschiez,798.4037475585938,569.7197265625
8501471,Plambuit,887.9567260742188,566.960205078125
8501554,Aigle-Place-du-Marché,904.1296997070312,567.4691162109375
8501472,Exergillod,912.6185302734375,570.062255859375
8501473,Les Planches (Aigle),925.030029296875,574.8399658203125
8501479,Les Diablerets,965.7190551757812,565.1915283203125
8501485,Fontanney,874.9048461914062,581.823974609375
8501474,Le Sépey,960.733154296875,567.6201171875
8501475,Les Echenards,987.0963134765625,566.8270874023438
8501476,Les Aviolats,993.7145385742188,562.8375244140625
8517485,Sur-le-Buis,990.8121948242188,563.0950927734375
8517484,Aigle-Parc Aventure,953.0501098632812,564.6236572265625
8501477,Vers-l'Eglise,982.8314208984375,560.6931762695312
8501481,Leysin-Village,626.7266235351562,562.0309448242188
8501482,Leysin-Feydey,742.9458618164062,578.501220703125
8501483,Leysin-Grand-Hôtel,780.159423828125,583.728515625
8501484,Aigle-Dépôt,807.0929565429688,590.6160278320312
8501725,Versmont,894.2667236328125,574.436767578125
8501488,Bévieux,215.88792419433594,875.878662109375
8501490,Fontannaz-Seulaz,214.13465881347656,892.3915405273438
8530064,Bex Pont-Neuf,194.66592407226562,961.5106811523438
8501727,La Clairière,193.33773803710938,986.7249755859375
8501493,La Barboleuse,217.82034301757812,911.67431640625
8501497,Col-de-Soud,204.8796844482422,968.4669189453125
8501499,Col-de-Bretaye,196.7802276611328,996.5294799804688
8501498,Bouquetins,201.3037567138672,990.4825439453125
8501501,Charrat-Fully,344.0723571777344,589.07470703125
8501561,Vernayaz MC,406.1534118652344,649.962646484375
8501562,Salvan,439.2262268066406,702.530029296875
8501572,Martigny-Bourg,388.1084289550781,612.7088623046875
8501575,Bovernier,397.9427795410156,625.55810546875
8501573,Martigny-Croix,398.7744140625,629.2372436523438
8501576,Sembrancher,416.165771484375,649.130859375
8501502,Saxon,316.9847412109375,576.52685546875
